"time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","temperatureHigh","temperatureHighTime","temperatureLow","temperatureLowTime","apparentTemperatureHigh","apparentTemperatureHighTime","apparentTemperatureLow","apparentTemperatureLowTime","dewPoint","humidity","pressure","windSpeed","windGust","windGustTime","windBearing","cloudCover","uvIndex","uvIndexTime","visibility","ozone","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","date","precipType","temperatureHighError","temperatureLowError","temperatureMinError","temperatureMaxError","dewPointError","pressureError","windSpeedError","windBearingError","cloudCoverError","precipAccumulation","precipIntensityMaxError","precipIntensityError","precipProbabilityError"
1620680400,NA,NA,1620701460,1620753120,1,NA,NA,NA,NA,67.67,1620734340,57.17,1620785640,67.17,1620734340,57.66,1620785640,50.12,0.66,1013.9,8.34,NA,NA,349,0.49,7,1620727260,NA,NA,56.87,1620699240,67.67,1620734340,57.36,1620699240,67.17,1620734340,2021-05-11,NA,5.89,5.86,5.87,5.9,5.84,4.6,4.81,31,0.33,NA,NA,NA,NA
1620766800,NA,NA,1620787800,1620839580,0.03,NA,NA,NA,NA,67.97,1620820740,57.47,1620872040,67.47,1620820740,57.96,1620872040,50.38,0.66,1013.8,8.34,NA,NA,349,0.49,7,1620813660,NA,NA,57.17,1620785640,67.97,1620820740,57.66,1620785640,67.47,1620820740,2021-05-12,NA,5.86,5.84,5.85,5.87,5.83,4.6,4.8,31,0.33,NA,NA,NA,NA
1620853200,NA,NA,1620874140,1620926040,0.06,NA,NA,NA,NA,68.27,1620907140,57.77,1620958440,67.77,1620907140,58.26,1620958440,50.64,0.66,1013.8,8.33,NA,NA,349,0.49,7,1620900060,NA,NA,57.47,1620872040,68.27,1620907140,57.96,1620872040,67.77,1620907140,2021-05-13,NA,5.84,5.81,5.82,5.85,5.82,4.6,4.79,31,0.33,NA,NA,NA,NA
1620939600,NA,NA,1620960480,1621012500,0.09,NA,NA,NA,NA,68.57,1620993540,58.07,1621044840,68.07,1620993540,58.56,1621044840,50.9,0.66,1013.8,8.33,NA,NA,349,0.48,7,1620986460,NA,NA,57.77,1620958440,68.57,1620993540,58.26,1620958440,68.07,1620993540,2021-05-14,NA,5.81,5.78,5.79,5.82,5.81,4.5,4.78,31,0.33,NA,NA,NA,NA
1621026000,NA,NA,1621046880,1621098960,0.12,NA,NA,NA,NA,68.87,1621079940,58.37,1621131240,68.37,1621079940,58.86,1621131240,51.16,0.66,1013.8,8.33,NA,NA,348,0.48,7,1621072860,NA,NA,58.07,1621044840,68.87,1621079940,58.56,1621044840,68.37,1621079940,2021-05-15,NA,5.78,5.76,5.77,5.79,5.8,4.5,4.77,31,0.33,NA,NA,NA,NA
1621112400,NA,NA,1621133220,1621185420,0.15,NA,NA,NA,NA,69.17,1621166340,58.67,1621217640,68.67,1621166340,59.16,1621217640,51.42,0.66,1013.8,8.34,NA,NA,348,0.48,7,1621159260,NA,NA,58.37,1621131240,69.17,1621166340,58.86,1621131240,68.67,1621166340,2021-05-16,NA,5.76,5.73,5.74,5.77,5.79,4.5,4.77,31,0.33,NA,NA,NA,NA
1621198800,NA,NA,1621219560,1621271880,0.18,NA,NA,NA,NA,69.47,1621252740,58.97,1621304040,68.97,1621252740,59.46,1621304040,51.68,0.66,1013.8,8.34,NA,NA,347,0.48,7,1621245660,NA,NA,58.67,1621217640,69.47,1621252740,59.16,1621217640,68.97,1621252740,2021-05-17,NA,5.73,5.7,5.71,5.74,5.78,4.4,4.76,31,0.32,NA,NA,NA,NA
1621285200,NA,NA,1621305900,1621358340,0.21,NA,NA,NA,NA,69.77,1621339140,59.27,1621390440,69.27,1621339140,59.76,1621390440,51.94,0.65,1013.8,8.34,NA,NA,347,0.47,7,1621332060,NA,NA,58.97,1621304040,69.77,1621339140,59.46,1621304040,69.27,1621339140,2021-05-18,NA,5.7,5.68,5.69,5.71,5.77,4.4,4.75,31,0.32,NA,NA,NA,NA
1621371600,NA,NA,1621392240,1621444800,0.25,NA,NA,NA,NA,70.07,1621425600,59.57,1621476840,69.57,1621425600,60.06,1621476840,52.19,0.65,1013.8,8.35,NA,NA,347,0.47,7,1621418520,NA,NA,59.27,1621390440,70.07,1621425600,59.76,1621390440,69.57,1621425600,2021-05-19,NA,5.68,5.65,5.66,5.69,5.76,4.4,4.74,31,0.32,NA,NA,NA,NA
1621458000,NA,NA,1621478580,1621531260,0.28,NA,NA,NA,NA,70.36,1621512000,59.86,1621563240,69.86,1621512000,60.35,1621563240,52.45,0.65,1013.7,8.36,NA,NA,346,0.47,7,1621504920,NA,NA,59.57,1621476840,70.36,1621512000,60.06,1621476840,69.86,1621512000,2021-05-20,NA,5.65,5.63,5.63,5.66,5.75,4.3,4.74,30,0.32,NA,NA,NA,NA
1621544400,NA,NA,1621564920,1621617720,0.32,NA,NA,NA,NA,70.66,1621598400,60.16,1621649640,70.16,1621598400,60.65,1621649640,52.71,0.65,1013.7,8.37,NA,NA,346,0.46,7,1621591320,NA,NA,59.86,1621563240,70.66,1621598400,60.35,1621563240,70.16,1621598400,2021-05-21,NA,5.63,5.6,5.61,5.63,5.74,4.3,4.73,30,0.32,NA,NA,NA,NA
1621630800,NA,NA,1621651320,1621704180,0.36,NA,NA,NA,NA,70.96,1621684800,60.46,1621736040,70.46,1621684800,60.95,1621736040,52.96,0.65,1013.7,8.38,NA,NA,345,0.46,7,1621677720,NA,NA,60.16,1621649640,70.96,1621684800,60.65,1621649640,70.46,1621684800,2021-05-22,NA,5.6,5.57,5.58,5.61,5.73,4.3,4.72,30,0.32,NA,NA,NA,NA
1621717200,NA,NA,1621737660,1621790640,0.39,NA,NA,NA,NA,71.26,1621771200,60.75,1621822440,70.76,1621771200,61.24,1621822440,53.22,0.65,1013.7,8.4,NA,NA,345,0.46,7,1621764120,NA,NA,60.46,1621736040,71.26,1621771200,60.95,1621736040,70.76,1621771200,2021-05-23,NA,5.57,5.55,5.56,5.58,5.73,4.2,4.72,30,0.32,NA,NA,NA,NA
1621803600,NA,NA,1621824000,1621877100,0.43,NA,NA,NA,NA,71.55,1621857600,61.05,1621908840,71.05,1621857600,61.54,1621908840,53.47,0.65,1013.7,8.41,NA,NA,345,0.45,7,1621850520,NA,NA,60.75,1621822440,71.55,1621857600,61.24,1621822440,71.05,1621857600,2021-05-24,NA,5.55,5.52,5.53,5.55,5.72,4.2,4.71,30,0.32,NA,NA,NA,NA
1621890000,NA,NA,1621910400,1621963560,0.47,NA,NA,NA,NA,71.85,1621944000,61.34,1621995240,71.35,1621944000,61.83,1621995240,53.72,0.65,1013.7,8.43,NA,NA,344,0.45,7,1621936920,NA,NA,61.05,1621908840,71.85,1621944000,61.54,1621908840,71.35,1621944000,2021-05-25,NA,5.52,5.5,5.5,5.53,5.71,4.2,4.7,30,0.32,NA,NA,NA,NA
1621976400,NA,NA,1621996740,1622050020,0.51,NA,NA,NA,NA,72.14,1622030400,61.64,1622081700,71.64,1622030400,62.13,1622081700,53.97,0.65,1013.6,8.45,NA,NA,344,0.45,7,1622023320,NA,NA,61.34,1621995240,72.14,1622030400,61.83,1621995240,71.64,1622030400,2021-05-26,NA,5.5,5.47,5.48,5.5,5.7,4.2,4.7,30,0.32,NA,NA,NA,NA
1622062800,NA,NA,1622083080,1622136420,0.55,NA,NA,NA,NA,72.43,1622116800,61.93,1622168100,71.93,1622116800,62.42,1622168100,54.22,0.65,1013.6,8.46,NA,NA,343,0.44,7,1622109720,NA,NA,61.64,1622081700,72.43,1622116800,62.13,1622081700,71.93,1622116800,2021-05-27,NA,5.47,5.44,5.45,5.48,5.7,4.1,4.69,30,0.31,NA,NA,NA,NA
1622149200,NA,NA,1622169480,1622222880,0.59,NA,NA,NA,NA,72.72,1622203200,62.22,1622254500,72.22,1622203200,62.71,1622254500,54.47,0.65,1013.6,8.49,NA,NA,343,0.44,7,1622196120,NA,NA,61.93,1622168100,72.72,1622203200,62.42,1622168100,72.22,1622203200,2021-05-28,NA,5.44,5.42,5.43,5.45,5.69,4.1,4.69,30,0.31,NA,NA,NA,NA
1622235600,NA,NA,1622255820,1622309340,0.63,NA,NA,NA,NA,73.01,1622289600,62.51,1622340900,72.51,1622289600,63,1622340900,54.72,0.65,1013.6,8.51,NA,NA,342,0.44,7,1622282520,NA,NA,62.22,1622254500,73.01,1622289600,62.71,1622254500,72.51,1622289600,2021-05-29,NA,5.42,5.39,5.4,5.43,5.68,4.1,4.68,30,0.31,NA,NA,NA,NA
1622322000,NA,NA,1622342220,1622395800,0.66,NA,NA,NA,NA,73.3,1622376000,62.8,1622427300,72.8,1622376000,63.29,1622427300,54.96,0.65,1013.6,8.53,NA,NA,342,0.43,7,1622368980,NA,NA,62.51,1622340900,73.3,1622376000,63,1622340900,72.8,1622376000,2021-05-30,NA,5.39,5.37,5.38,5.4,5.68,4.1,4.67,30,0.31,NA,NA,NA,NA
1622408400,NA,NA,1622428560,1622482260,0.7,NA,NA,NA,NA,73.59,1622462460,63.08,1622513760,73.09,1622462460,63.57,1622513760,55.2,0.65,1013.5,8.56,NA,NA,341,0.43,7,1622455380,NA,NA,62.8,1622427300,73.59,1622462460,63.29,1622427300,73.09,1622462460,2021-05-31,NA,5.37,5.34,5.35,5.38,5.67,4,4.67,30,0.31,NA,NA,NA,NA
1622494800,NA,NA,1622514960,1622568660,0.73,NA,NA,NA,NA,73.87,1622548860,63.36,1622600160,73.37,1622548860,63.85,1622600160,55.44,0.65,1013.5,8.59,NA,NA,341,0.43,7,1622541780,NA,NA,63.08,1622513760,73.87,1622548860,63.57,1622513760,73.37,1622548860,2021-06-01,NA,5.34,5.32,5.33,5.35,5.67,4,4.66,29,0.31,NA,NA,NA,NA
1622581200,NA,NA,1622601300,1622655120,0.76,NA,NA,NA,NA,74.16,1622635260,63.65,1622686560,73.66,1622635260,64.14,1622686560,55.68,0.64,1013.5,8.62,NA,NA,341,0.42,8,1622628180,NA,NA,63.36,1622600160,74.16,1622635260,63.85,1622600160,73.66,1622635260,2021-06-02,NA,5.32,5.3,5.3,5.33,5.66,4,4.66,29,0.31,NA,NA,NA,NA
1622667600,NA,NA,1622687700,1622741580,0.8,NA,NA,NA,NA,74.44,1622721660,63.93,1622772960,73.94,1622721660,64.42,1622772960,55.92,0.64,1013.5,8.65,NA,NA,340,0.42,8,1622714580,NA,NA,63.65,1622686560,74.44,1622721660,64.14,1622686560,73.94,1622721660,2021-06-03,NA,5.3,5.27,5.28,5.3,5.66,4,4.66,29,0.31,NA,NA,NA,NA
1622754000,NA,NA,1622774100,1622828040,0.83,NA,NA,NA,NA,74.72,1622808060,64.2,1622859360,74.22,1622808060,64.69,1622859360,56.15,0.64,1013.4,8.68,NA,NA,340,0.42,8,1622800980,NA,NA,63.93,1622772960,74.72,1622808060,64.42,1622772960,74.22,1622808060,2021-06-04,NA,5.27,5.25,5.26,5.28,5.65,3.9,4.65,29,0.31,NA,NA,NA,NA
1622840400,NA,NA,1622860440,1622914440,0.86,NA,NA,NA,NA,74.99,1622894460,64.48,1622945820,74.49,1622894460,64.97,1622945820,56.38,0.64,1013.4,8.71,NA,NA,339,0.41,8,1622887380,NA,NA,64.2,1622859360,74.99,1622894460,64.69,1622859360,74.49,1622894460,2021-06-05,NA,5.25,5.22,5.23,5.26,5.65,3.9,4.65,29,0.3,NA,NA,NA,NA
1622926800,NA,NA,1622946840,1623000900,0.89,NA,NA,NA,NA,75.27,1622980860,64.75,1623032220,74.77,1622980860,65.24,1623032220,56.61,0.64,1013.4,8.74,NA,NA,339,0.41,8,1622973840,NA,NA,64.48,1622945820,75.27,1622980860,64.97,1622945820,74.77,1622980860,2021-06-06,NA,5.22,5.2,5.21,5.23,5.65,3.9,4.64,29,0.3,NA,NA,NA,NA
1623013200,NA,NA,1623033240,1623087300,0.92,NA,NA,NA,NA,75.54,1623067320,65.02,1623118620,75.04,1623067320,65.51,1623118620,56.84,0.64,1013.3,8.78,NA,NA,338,0.41,8,1623060240,NA,NA,64.75,1623032220,75.54,1623067320,65.24,1623032220,75.04,1623067320,2021-06-07,NA,5.2,5.18,5.19,5.21,5.64,3.9,4.64,29,0.3,NA,NA,NA,NA
1623099600,NA,NA,1623119580,1623173760,0.95,NA,NA,NA,NA,75.81,1623153720,65.29,1623205020,75.31,1623153720,65.78,1623205020,57.06,0.64,1013.3,8.82,NA,NA,338,0.4,8,1623146640,NA,NA,65.02,1623118620,75.81,1623153720,65.51,1623118620,75.31,1623153720,2021-06-08,NA,5.18,5.16,5.16,5.19,5.64,3.9,4.64,29,0.3,NA,NA,NA,NA
1623186000,NA,NA,1623205980,1623260220,0.98,NA,NA,NA,NA,76.08,1623240120,65.55,1623291480,75.58,1623240120,66.04,1623291480,57.28,0.64,1013.3,8.85,NA,NA,338,0.4,8,1623233040,NA,NA,65.29,1623205020,76.08,1623240120,65.78,1623205020,75.58,1623240120,2021-06-09,NA,5.16,5.13,5.14,5.16,5.64,3.9,4.63,28,0.3,NA,NA,NA,NA
1623272400,NA,NA,1623292380,1623346620,0.01,NA,NA,NA,NA,76.34,1623326520,65.82,1623377880,75.84,1623326520,66.31,1623377880,57.5,0.64,1013.3,8.89,NA,NA,337,0.4,8,1623319440,NA,NA,65.55,1623291480,76.34,1623326520,66.04,1623291480,75.84,1623326520,2021-06-10,NA,5.13,5.11,5.12,5.14,5.64,3.8,4.63,28,0.3,NA,NA,NA,NA
1623358800,NA,NA,1623378780,1623433080,0.04,NA,NA,NA,NA,76.6,1623412920,66.08,1623464280,76.1,1623412920,66.57,1623464280,57.71,0.64,1013.2,8.93,NA,NA,337,0.39,8,1623405900,NA,NA,65.82,1623377880,76.6,1623412920,66.31,1623377880,76.1,1623412920,2021-06-11,NA,5.11,5.09,5.1,5.12,5.63,3.8,4.63,28,0.3,NA,NA,NA,NA
1623445200,NA,NA,1623465180,1623519480,0.07,NA,NA,NA,NA,76.86,1623499320,66.33,1623550680,76.36,1623499320,66.82,1623550680,57.92,0.64,1013.2,8.97,NA,NA,337,0.39,8,1623492300,NA,NA,66.08,1623464280,76.86,1623499320,66.57,1623464280,76.36,1623499320,2021-06-12,NA,5.09,5.07,5.07,5.1,5.63,3.8,4.62,28,0.3,NA,NA,NA,NA
1623531600,NA,NA,1623551580,1623605940,0.1,NA,NA,NA,NA,77.11,1623585780,66.58,1623637140,76.61,1623585780,67.07,1623637140,58.13,0.64,1013.2,9.02,NA,NA,336,0.39,8,1623578700,NA,NA,66.33,1623550680,77.11,1623585780,66.82,1623550680,76.61,1623585780,2021-06-13,NA,5.07,5.05,5.05,5.07,5.63,3.8,4.62,28,0.3,NA,NA,NA,NA
1623618000,NA,NA,1623637980,1623692340,0.14,NA,NA,NA,NA,77.36,1623672180,66.83,1623723540,76.86,1623672180,67.32,1623723540,58.34,0.64,1013.1,9.06,NA,NA,336,0.38,8,1623665100,NA,NA,66.58,1623637140,77.36,1623672180,67.07,1623637140,76.86,1623672180,2021-06-14,NA,5.05,5.02,5.03,5.05,5.63,3.8,4.62,28,0.29,NA,NA,NA,NA
1623704400,NA,NA,1623724380,1623778740,0.17,NA,NA,NA,NA,77.61,1623758580,67.08,1623809940,77.11,1623758580,67.57,1623809940,58.54,0.64,1013.1,9.1,NA,NA,335,0.38,8,1623751500,NA,NA,66.83,1623723540,77.61,1623758580,67.32,1623723540,77.11,1623758580,2021-06-15,NA,5.02,5,5.01,5.03,5.63,3.8,4.62,28,0.29,NA,NA,NA,NA
1623790800,NA,NA,1623810780,1623865200,0.2,NA,NA,NA,NA,77.86,1623844980,67.32,1623896340,77.36,1623844980,67.81,1623896340,58.74,0.63,1013,9.15,NA,NA,335,0.38,8,1623837960,NA,NA,67.08,1623809940,77.86,1623844980,67.57,1623809940,77.36,1623844980,2021-06-16,NA,5,4.98,4.99,5.01,5.63,3.8,4.62,28,0.29,NA,NA,NA,NA
1623877200,NA,NA,1623897180,1623951600,0.24,NA,NA,NA,NA,78.1,1623931380,67.56,1623982800,77.6,1623931380,68.05,1623982800,58.93,0.63,1013,9.19,NA,NA,335,0.37,8,1623924360,NA,NA,67.32,1623896340,78.1,1623931380,67.81,1623896340,77.6,1623931380,2021-06-17,NA,4.98,4.96,4.97,4.99,5.63,3.7,4.61,27,0.29,NA,NA,NA,NA
1623963600,NA,NA,1623983580,1624038000,0.27,NA,NA,NA,NA,78.33,1624017780,67.79,1624069200,77.83,1624017780,68.28,1624069200,59.12,0.63,1013,9.24,NA,NA,335,0.37,8,1624010760,NA,NA,67.56,1623982800,78.33,1624017780,68.05,1623982800,77.83,1624017780,2021-06-18,NA,4.96,4.94,4.95,4.97,5.63,3.7,4.61,27,0.29,NA,NA,NA,NA
1624050000,NA,NA,1624069980,1624124460,0.31,NA,NA,NA,NA,78.57,1624104240,68.02,1624155600,78.07,1624104240,68.51,1624155600,59.31,0.63,1012.9,9.28,NA,NA,334,0.37,8,1624097160,NA,NA,67.79,1624069200,78.57,1624104240,68.28,1624069200,78.07,1624104240,2021-06-19,NA,4.94,4.93,4.93,4.95,5.63,3.7,4.61,27,0.29,NA,NA,NA,NA
1624136400,NA,NA,1624156380,1624210860,0.34,NA,NA,NA,NA,78.79,1624190640,68.25,1624242060,78.29,1624190640,68.74,1624242060,59.5,0.63,1012.9,9.33,NA,NA,334,0.36,8,1624183560,NA,NA,68.02,1624155600,78.79,1624190640,68.51,1624155600,78.29,1624190640,2021-06-20,NA,4.93,4.91,4.91,4.93,5.63,3.7,4.61,27,0.29,NA,NA,NA,NA
1624222800,NA,NA,1624242840,1624297260,0.38,NA,NA,NA,NA,79.02,1624277040,68.47,1624328460,78.52,1624277040,68.98,1624328400,59.68,0.63,1012.9,9.38,NA,NA,334,0.36,8,1624270020,NA,NA,68.25,1624242060,79.02,1624277040,68.74,1624242060,78.52,1624277040,2021-06-21,NA,4.91,4.89,4.9,4.91,5.63,3.7,4.61,27,0.29,NA,NA,NA,NA
1624309200,NA,NA,1624329240,1624383660,0.42,NA,NA,NA,NA,79.24,1624363440,68.69,1624414860,78.75,1624363380,69.21,1624414800,59.85,0.63,1012.8,9.42,NA,NA,333,0.36,8,1624356420,NA,NA,68.47,1624328460,79.24,1624363440,68.98,1624328400,78.75,1624363380,2021-06-22,NA,4.89,4.87,4.88,4.89,5.63,3.7,4.61,27,0.29,NA,NA,NA,NA
1624395600,NA,NA,1624415640,1624470060,0.46,NA,NA,NA,NA,79.46,1624449840,68.9,1624501260,78.98,1624449720,69.44,1624501200,60.02,0.63,1012.8,9.47,NA,NA,333,0.35,8,1624442820,NA,NA,68.69,1624414860,79.46,1624449840,69.21,1624414800,78.98,1624449720,2021-06-23,NA,4.87,4.85,4.86,4.88,5.63,3.7,4.6,27,0.28,NA,NA,NA,NA
1624482000,NA,NA,1624502040,1624556520,0.5,NA,NA,NA,NA,79.67,1624536240,69.11,1624587720,79.21,1624536120,69.67,1624587660,60.19,0.63,1012.7,9.52,NA,NA,333,0.35,8,1624529220,NA,NA,68.9,1624501260,79.67,1624536240,69.44,1624501200,79.21,1624536120,2021-06-24,NA,4.85,4.84,4.84,4.86,5.63,3.7,4.6,27,0.28,NA,NA,NA,NA
1624568400,NA,NA,1624588500,1624642920,0.54,NA,NA,NA,NA,79.87,1624622700,69.32,1624674120,79.44,1624622580,69.89,1624674060,60.36,0.63,1012.7,9.57,NA,NA,333,0.35,8,1624615620,NA,NA,69.11,1624587720,79.87,1624622700,69.67,1624587660,79.44,1624622580,2021-06-25,NA,4.84,4.82,4.83,4.84,5.64,3.7,4.6,26,0.28,NA,NA,NA,NA
1624654800,NA,NA,1624674900,1624729320,0.58,NA,NA,NA,NA,80.08,1624709100,69.52,1624760520,79.66,1624708980,70.1,1624760460,60.52,0.63,1012.6,9.61,NA,NA,332,0.34,8,1624702080,NA,NA,69.32,1624674120,80.08,1624709100,69.89,1624674060,79.66,1624708980,2021-06-26,NA,4.82,4.8,4.81,4.82,5.64,3.7,4.6,26,0.28,NA,NA,NA,NA
1624741200,NA,NA,1624761300,1624815720,0.61,NA,NA,NA,NA,80.27,1624795500,69.71,1624846980,79.87,1624795380,70.31,1624846860,60.67,0.63,1012.6,9.66,NA,NA,332,0.34,8,1624788480,NA,NA,69.52,1624760520,80.27,1624795500,70.1,1624760460,79.87,1624795380,2021-06-27,NA,4.8,4.79,4.79,4.81,5.64,3.6,4.6,26,0.28,NA,NA,NA,NA
1624827600,NA,NA,1624847760,1624902120,0.65,NA,NA,NA,NA,80.47,1624881900,69.9,1624933380,80.91,1624881600,70.52,1624933320,60.82,0.63,1012.6,9.71,NA,NA,332,0.34,8,1624874880,NA,NA,69.71,1624846980,80.47,1624881900,70.31,1624846860,80.91,1624881600,2021-06-28,NA,4.79,4.77,4.78,4.79,5.64,3.6,4.6,26,0.28,NA,NA,NA,NA
1624914000,NA,NA,1624934160,1624988520,0.68,NA,NA,NA,NA,80.65,1624968300,70.08,1625019780,81.16,1624969260,70.71,1625019720,60.97,0.62,1012.5,9.76,NA,NA,332,0.33,8,1624961280,NA,NA,69.9,1624933380,80.65,1624968300,70.52,1624933320,81.16,1624969260,2021-06-29,NA,4.77,4.76,4.76,4.78,5.65,3.6,4.6,26,0.28,NA,NA,NA,NA
1625000400,NA,NA,1625020620,1625074920,0.71,NA,NA,NA,NA,80.83,1625054700,70.26,1625106180,81.27,1625052900,70.91,1625106120,61.11,0.62,1012.5,9.81,NA,NA,331,0.33,8,1625047680,NA,NA,70.08,1625019780,80.83,1625054700,70.71,1625019720,81.27,1625052900,2021-06-30,NA,4.76,4.74,4.75,4.76,5.65,3.6,4.6,26,0.28,NA,NA,NA,NA
1625086800,NA,NA,1625107020,1625161260,0.75,NA,NA,NA,NA,81.01,1625141160,70.44,1625192640,81.43,1625139300,71.09,1625192580,61.25,0.62,1012.4,9.85,NA,NA,331,0.33,8,1625134080,NA,NA,70.26,1625106180,81.01,1625141160,70.91,1625106120,81.43,1625139300,2021-07-01,NA,4.74,4.73,4.73,4.75,5.65,3.6,4.6,26,0.28,NA,NA,NA,NA
1625173200,NA,NA,1625193480,1625247660,0.78,NA,NA,NA,NA,81.18,1625227560,70.6,1625279040,81.59,1625225760,71.28,1625278980,61.38,0.62,1012.4,9.9,NA,NA,331,0.33,8,1625220540,NA,NA,70.44,1625192640,81.18,1625227560,71.09,1625192580,81.59,1625225760,2021-07-02,NA,4.73,4.72,4.72,4.73,5.66,3.6,4.6,26,0.28,NA,NA,NA,NA
1625259600,NA,NA,1625279880,1625334060,0.81,NA,NA,NA,NA,81.35,1625313960,70.77,1625365440,81.75,1625312160,71.45,1625365380,61.51,0.62,1012.4,9.95,NA,NA,331,0.32,8,1625306940,NA,NA,70.6,1625279040,81.35,1625313960,71.28,1625278980,81.75,1625312160,2021-07-03,NA,4.72,4.7,4.71,4.72,5.66,3.6,4.6,25,0.27,NA,NA,NA,NA
1625346000,NA,NA,1625366340,1625420460,0.84,NA,NA,NA,NA,81.51,1625400360,70.92,1625451840,81.89,1625400000,71.62,1625451780,61.64,0.62,1012.3,9.99,NA,NA,331,0.32,8,1625393340,NA,NA,70.77,1625365440,81.51,1625400360,71.45,1625365380,81.89,1625400000,2021-07-04,NA,4.7,4.69,4.7,4.71,5.67,3.6,4.6,25,0.27,NA,NA,NA,NA
1625432400,NA,NA,1625452740,1625506860,0.87,NA,NA,NA,NA,81.66,1625486760,71.07,1625538300,82.05,1625486400,71.78,1625538240,61.76,0.62,1012.3,10.04,NA,NA,331,0.32,8,1625479740,NA,NA,70.92,1625451840,81.66,1625486760,71.62,1625451780,82.05,1625486400,2021-07-05,NA,4.69,4.68,4.68,4.69,5.67,3.6,4.6,25,0.27,NA,NA,NA,NA
1625518800,NA,NA,1625539200,1625593200,0.9,NA,NA,NA,NA,81.81,1625573160,71.22,1625624700,82.2,1625572800,71.94,1625624640,61.87,0.62,1012.3,10.08,NA,NA,330,0.32,8,1625566140,NA,NA,71.07,1625538300,81.81,1625573160,71.78,1625538240,82.2,1625572800,2021-07-06,NA,4.68,4.67,4.67,4.68,5.67,3.6,4.6,25,0.27,NA,NA,NA,NA
1625605200,NA,NA,1625625660,1625679600,0.93,NA,NA,NA,NA,81.96,1625659560,71.36,1625711100,82.34,1625659200,72.09,1625711040,61.98,0.62,1012.2,10.13,NA,NA,330,0.31,8,1625652540,NA,NA,71.22,1625624700,81.96,1625659560,71.94,1625624640,82.34,1625659200,2021-07-07,NA,4.67,4.66,4.66,4.67,5.68,3.6,4.6,25,0.27,NA,NA,NA,NA
1625691600,NA,NA,1625712060,1625766000,0.96,NA,NA,NA,NA,82.09,1625745960,71.49,1625797500,82.48,1625745600,72.23,1625797440,62.09,0.62,1012.2,10.17,NA,NA,330,0.31,8,1625739000,NA,NA,71.36,1625711100,82.09,1625745960,72.09,1625711040,82.48,1625745600,2021-07-08,NA,4.66,4.65,4.65,4.66,5.68,3.6,4.6,25,0.27,NA,NA,NA,NA
1625778000,NA,NA,1625798520,1625852340,0.99,NA,NA,NA,NA,82.22,1625832420,71.62,1625883900,82.62,1625832000,72.37,1625883840,62.19,0.62,1012.1,10.21,NA,NA,330,0.31,8,1625825400,NA,NA,71.49,1625797500,82.22,1625832420,72.23,1625797440,82.62,1625832000,2021-07-09,NA,4.65,4.64,4.64,4.65,5.69,3.6,4.6,25,0.27,NA,NA,NA,NA
1625864400,NA,NA,1625884980,1625938740,0.02,NA,NA,NA,NA,82.35,1625918820,71.74,1625970360,82.75,1625918400,72.5,1625970300,62.29,0.62,1012.1,10.25,NA,NA,330,0.31,8,1625911800,NA,NA,71.62,1625883900,82.35,1625918820,72.37,1625883840,82.75,1625918400,2021-07-10,NA,4.64,4.63,4.63,4.64,5.7,3.6,4.6,25,0.27,NA,NA,NA,NA
1625950800,NA,NA,1625971380,1626025080,0.06,NA,NA,NA,NA,82.47,1626005220,71.86,1626056760,82.88,1626004800,72.63,1626056700,62.38,0.62,1012.1,10.3,NA,NA,330,0.31,8,1625998200,NA,NA,71.74,1625970360,82.47,1626005220,72.5,1625970300,82.88,1626004800,2021-07-11,NA,4.63,4.62,4.62,4.63,5.7,3.6,4.6,25,0.27,NA,NA,NA,NA
1626037200,NA,NA,1626057840,1626111480,0.09,NA,NA,NA,NA,82.58,1626091620,71.97,1626143160,83,1626091200,72.74,1626143100,62.47,0.62,1012.1,10.34,NA,NA,329,0.3,8,1626084600,NA,NA,71.86,1626056760,82.58,1626091620,72.63,1626056700,83,1626091200,2021-07-12,NA,4.62,4.61,4.61,4.62,5.71,3.6,4.6,25,0.27,NA,NA,NA,NA
1626123600,NA,NA,1626144300,1626197820,0.12,NA,NA,NA,NA,82.69,1626178020,72.07,1626229560,83.11,1626177540,72.86,1626229500,62.55,0.62,1012,10.37,NA,NA,329,0.3,8,1626171000,NA,NA,71.97,1626143160,82.69,1626178020,72.74,1626143100,83.11,1626177540,2021-07-13,NA,4.61,4.6,4.61,4.61,5.71,3.6,4.6,24,0.27,NA,NA,NA,NA
1626210000,NA,NA,1626230700,1626284220,0.16,NA,NA,NA,NA,82.79,1626264420,72.17,1626315960,83.22,1626263940,72.96,1626315900,62.63,0.62,1012,10.41,NA,NA,329,0.3,8,1626257400,NA,NA,72.07,1626229560,82.79,1626264420,72.86,1626229500,83.22,1626263940,2021-07-14,NA,4.6,4.6,4.6,4.61,5.72,3.6,4.6,24,0.27,NA,NA,NA,NA
